user_id,item_id,category,location,interaction
1419,Shirt,Clothing,Alabama,1
1420,Handbag,Accessories,Montana,1
1421,Jeans,Clothing,California,1
1422,Dress,Clothing,Pennsylvania,1
1423,Dress,Clothing,Texas,1
1424,Sandals,Footwear,Michigan,1
1425,Jacket,Outerwear,Connecticut,1
1426,Coat,Outerwear,Wyoming,1
1427,Pants,Clothing,Michigan,1
1428,Backpack,Accessories,South Dakota,1
1429,Blouse,Clothing,North Dakota,1
1430,Skirt,Clothing,Maryland,1
1431,Sandals,Footwear,Michigan,1
1432,Pants,Clothing,South Dakota,1
1433,Hat,Accessories,Florida,1
1434,Hoodie,Clothing,Minnesota,1
1435,Sweater,Clothing,New York,1
1436,Scarf,Accessories,Oregon,1
1437,Sneakers,Footwear,Minnesota,1
1438,Boots,Footwear,Montana,1
1439,Coat,Outerwear,Washington,1
1440,Boots,Footwear,New Mexico,1
1441,Sandals,Footwear,Arizona,1
1442,Pants,Clothing,Nebraska,1
1443,Hoodie,Clothing,Idaho,1
1444,Sandals,Footwear,Idaho,1
1445,Sweater,Clothing,Vermont,1
1446,Belt,Accessories,Arkansas,1
1447,Jeans,Clothing,Wyoming,1
1448,Hoodie,Clothing,New Mexico,1
1449,Boots,Footwear,West Virginia,1
1450,Socks,Clothing,New York,1
1451,Dress,Clothing,Illinois,1
1452,Jacket,Outerwear,Utah,1
1453,Jacket,Outerwear,Colorado,1
1454,Boots,Footwear,Virginia,1
1455,Sneakers,Footwear,Georgia,1
1456,Pants,Clothing,Alabama,1
1457,Coat,Outerwear,Montana,1
1458,Shirt,Clothing,Pennsylvania,1
1459,Sweater,Clothing,Missouri,1
1460,Shoes,Footwear,Maine,1
1461,Boots,Footwear,Pennsylvania,1
1462,Sunglasses,Accessories,Oregon,1
1463,Sneakers,Footwear,Utah,1
1464,Jewelry,Accessories,Oklahoma,1
1465,Belt,Accessories,Montana,1
1466,Gloves,Accessories,Nebraska,1
1467,Shorts,Clothing,Alabama,1
1468,Jewelry,Accessories,Ohio,1
1469,Gloves,Accessories,Arkansas,1
1470,Jewelry,Accessories,Mississippi,1
1471,Sandals,Footwear,California,1
1472,Jewelry,Accessories,Alaska,1
1473,Hat,Accessories,Indiana,1
1474,Shorts,Clothing,Wisconsin,1
1475,Sweater,Clothing,New Jersey,1
1476,Blouse,Clothing,Rhode Island,1
1477,Hat,Accessories,Wyoming,1
1478,Belt,Accessories,Oregon,1
1479,Gloves,Accessories,Washington,1
1480,Coat,Outerwear,Washington,1
1481,Jewelry,Accessories,New Hampshire,1
1482,Skirt,Clothing,Maryland,1
1483,Gloves,Accessories,Wisconsin,1
1484,Jewelry,Accessories,Massachusetts,1
1485,Shorts,Clothing,Nebraska,1
1486,Gloves,Accessories,Nebraska,1
1487,Sneakers,Footwear,Idaho,1
1488,Skirt,Clothing,Arizona,1
1489,Hat,Accessories,Hawaii,1
1490,Jewelry,Accessories,Missouri,1
1491,Sneakers,Footwear,Louisiana,1
1492,Shirt,Clothing,Arkansas,1
1493,Jacket,Outerwear,North Carolina,1
1494,Belt,Accessories,North Dakota,1
1495,T-shirt,Clothing,Montana,1
1496,Jewelry,Accessories,Rhode Island,1
1497,T-shirt,Clothing,Idaho,1
1498,Jacket,Outerwear,Michigan,1
1499,Sweater,Clothing,Illinois,1
1500,Boots,Footwear,Georgia,1
1501,Jeans,Clothing,Alabama,1
1502,Jeans,Clothing,Alaska,1
1503,Pants,Clothing,Massachusetts,1
1504,Jacket,Outerwear,Michigan,1
1505,Jacket,Outerwear,Alaska,1
1506,Belt,Accessories,North Dakota,1
1507,Shirt,Clothing,South Carolina,1
1508,Dress,Clothing,Pennsylvania,1
1509,Blouse,Clothing,Colorado,1
1510,Dress,Clothing,New Hampshire,1
1511,Blouse,Clothing,Maryland,1
1512,Dress,Clothing,Georgia,1
1513,Sneakers,Footwear,Wisconsin,1
1514,Socks,Clothing,Texas,1
1515,Shoes,Footwear,Utah,1
1516,Jeans,Clothing,Indiana,1
1517,Jeans,Clothing,Nevada,1
1518,Gloves,Accessories,New Hampshire,1
1519,Belt,Accessories,New York,1
1520,Sunglasses,Accessories,Texas,1
1521,Hat,Accessories,Iowa,1
1522,Backpack,Accessories,Washington,1
1523,Shorts,Clothing,Tennessee,1
1524,Socks,Clothing,Georgia,1
1525,Socks,Clothing,Massachusetts,1
1526,Belt,Accessories,Oregon,1
1527,Jacket,Outerwear,Oklahoma,1
1528,Hat,Accessories,Wisconsin,1
1529,T-shirt,Clothing,Oregon,1
1530,Backpack,Accessories,Georgia,1
1531,Coat,Outerwear,New Mexico,1
1532,Backpack,Accessories,Mississippi,1
1533,Jacket,Outerwear,Wisconsin,1
1534,Shoes,Footwear,New Hampshire,1
1535,Blouse,Clothing,Wyoming,1
1536,Sandals,Footwear,West Virginia,1
1537,Sunglasses,Accessories,Michigan,1
1538,Shoes,Footwear,Alaska,1
1539,Dress,Clothing,Illinois,1
1540,Belt,Accessories,Hawaii,1
1541,Shorts,Clothing,Colorado,1
1542,Handbag,Accessories,Illinois,1
1543,Blouse,Clothing,Hawaii,1
1544,Jeans,Clothing,Wisconsin,1
1545,Jewelry,Accessories,Arkansas,1
1546,Belt,Accessories,Delaware,1
1547,Sneakers,Footwear,Oregon,1
1548,Hat,Accessories,South Carolina,1
1549,Dress,Clothing,Maryland,1
1550,Sneakers,Footwear,Kansas,1
1551,Sunglasses,Accessories,Arkansas,1
1552,Handbag,Accessories,Minnesota,1
1553,Blouse,Clothing,New Mexico,1
1554,Blouse,Clothing,Delaware,1
1555,Shorts,Clothing,Utah,1
1556,Shorts,Clothing,Ohio,1
1557,Hoodie,Clothing,Alabama,1
1558,Backpack,Accessories,South Dakota,1
1559,Sunglasses,Accessories,New Mexico,1
1560,Scarf,Accessories,Oregon,1
1561,Hat,Accessories,Oregon,1
1562,Scarf,Accessories,Mississippi,1
1563,Scarf,Accessories,Alabama,1
1564,Pants,Clothing,Kansas,1
1565,Backpack,Accessories,California,1
1566,Sunglasses,Accessories,Idaho,1
1567,Sneakers,Footwear,Wyoming,1
1568,Backpack,Accessories,Minnesota,1
1569,Sneakers,Footwear,Washington,1
1570,Skirt,Clothing,Hawaii,1
1571,Pants,Clothing,Missouri,1
1572,Jewelry,Accessories,Colorado,1
1573,Skirt,Clothing,Washington,1
1574,T-shirt,Clothing,North Dakota,1
1575,Skirt,Clothing,Minnesota,1
1576,Shirt,Clothing,California,1
1577,Dress,Clothing,Michigan,1
1578,Boots,Footwear,Delaware,1
1579,Pants,Clothing,California,1
1580,Jacket,Outerwear,Oklahoma,1
1581,Sneakers,Footwear,North Dakota,1
1582,Jewelry,Accessories,Ohio,1
1583,Belt,Accessories,Hawaii,1
1584,Scarf,Accessories,Maryland,1
1585,Blouse,Clothing,Hawaii,1
1586,Sweater,Clothing,Alabama,1
1587,Boots,Footwear,Oklahoma,1
1588,Socks,Clothing,Alabama,1
1589,Belt,Accessories,Vermont,1
1590,Sneakers,Footwear,Ohio,1
1591,Jeans,Clothing,Wisconsin,1
1592,Skirt,Clothing,South Dakota,1
1593,Shoes,Footwear,Iowa,1
1594,Dress,Clothing,Maryland,1
1595,Handbag,Accessories,Colorado,1
1596,Backpack,Accessories,Wisconsin,1
1597,Jewelry,Accessories,Mississippi,1
1598,Hat,Accessories,Mississippi,1
1599,Jewelry,Accessories,California,1
1600,Shirt,Clothing,Delaware,1
1601,Boots,Footwear,Montana,1
1602,Shirt,Clothing,Indiana,1
1603,Sunglasses,Accessories,West Virginia,1
1604,Shorts,Clothing,Iowa,1
1605,Sweater,Clothing,Maine,1
1606,Belt,Accessories,Connecticut,1
1607,T-shirt,Clothing,Kansas,1
1608,Shorts,Clothing,Vermont,1
1609,Sandals,Footwear,Nebraska,1
1610,Shirt,Clothing,Nevada,1
1611,Socks,Clothing,Tennessee,1
1612,Pants,Clothing,Arkansas,1
1613,Skirt,Clothing,Wisconsin,1
1614,Jewelry,Accessories,Illinois,1
1615,T-shirt,Clothing,Kansas,1
1616,Jewelry,Accessories,New York,1
1617,Hat,Accessories,Colorado,1
1618,Blouse,Clothing,Wisconsin,1
1619,Sandals,Footwear,Michigan,1
1620,Handbag,Accessories,Hawaii,1
1621,Hat,Accessories,Virginia,1
1622,Scarf,Accessories,Ohio,1
1623,Shorts,Clothing,Missouri,1
1624,Backpack,Accessories,Indiana,1
1625,Sweater,Clothing,Florida,1
1626,Skirt,Clothing,Minnesota,1
1627,Sneakers,Footwear,Nevada,1
1628,Sunglasses,Accessories,Maine,1
1629,Dress,Clothing,Massachusetts,1
1630,Blouse,Clothing,North Dakota,1
1631,Shoes,Footwear,New Jersey,1
1632,Sweater,Clothing,Indiana,1
1633,Gloves,Accessories,Oregon,1
1634,Socks,Clothing,North Dakota,1
1635,Coat,Outerwear,South Carolina,1
1636,Sunglasses,Accessories,North Carolina,1
1637,Boots,Footwear,North Dakota,1
1638,Dress,Clothing,Massachusetts,1
1639,Jacket,Outerwear,Tennessee,1
1640,Gloves,Accessories,Missouri,1
1641,Scarf,Accessories,Tennessee,1
1642,Hoodie,Clothing,Colorado,1
1643,Coat,Outerwear,Mississippi,1
1644,Scarf,Accessories,Ohio,1
1645,Coat,Outerwear,North Carolina,1
1646,Scarf,Accessories,Ohio,1
1647,Handbag,Accessories,Nebraska,1
1648,Boots,Footwear,Hawaii,1
1649,Pants,Clothing,Oklahoma,1
1650,T-shirt,Clothing,Wisconsin,1
1651,Scarf,Accessories,Arkansas,1
1652,Coat,Outerwear,Texas,1
1653,Sweater,Clothing,New Mexico,1
1654,Belt,Accessories,Colorado,1
1655,Belt,Accessories,Indiana,1
1656,Sweater,Clothing,Arizona,1
1657,Blouse,Clothing,Indiana,1
1658,Skirt,Clothing,Indiana,1
1659,Jewelry,Accessories,Alaska,1
1660,Gloves,Accessories,Utah,1
1661,T-shirt,Clothing,Louisiana,1
1662,Gloves,Accessories,Iowa,1
1663,Sunglasses,Accessories,New Mexico,1
1664,Shirt,Clothing,Maine,1
1665,Handbag,Accessories,Minnesota,1
1666,Jacket,Outerwear,New Mexico,1
1667,Skirt,Clothing,Arkansas,1
1668,Handbag,Accessories,Oklahoma,1
1669,Blouse,Clothing,Utah,1
1670,T-shirt,Clothing,Wisconsin,1
1671,Pants,Clothing,Utah,1
1672,Hoodie,Clothing,Utah,1
1673,Boots,Footwear,South Carolina,1
1674,Blouse,Clothing,Hawaii,1
1675,Coat,Outerwear,Alaska,1
1676,Pants,Clothing,Colorado,1
1677,Sunglasses,Accessories,West Virginia,1
1678,Jeans,Clothing,Oregon,1
1679,Pants,Clothing,Ohio,1
1680,Dress,Clothing,Massachusetts,1
1681,Shoes,Footwear,Louisiana,1
1682,Sneakers,Footwear,Virginia,1
1683,Socks,Clothing,New York,1
1684,Coat,Outerwear,Arkansas,1
1685,Shirt,Clothing,New Mexico,1
1686,Blouse,Clothing,Minnesota,1
1687,Gloves,Accessories,Illinois,1
1688,Skirt,Clothing,Georgia,1
1689,Handbag,Accessories,Mississippi,1
1690,Shirt,Clothing,North Carolina,1
1691,Coat,Outerwear,Nevada,1
1692,Shoes,Footwear,Connecticut,1
1693,Handbag,Accessories,Utah,1
1694,Jacket,Outerwear,Tennessee,1
1695,Shirt,Clothing,Mississippi,1
1696,Hat,Accessories,Nebraska,1
1697,Sunglasses,Accessories,West Virginia,1
1698,Shirt,Clothing,South Carolina,1
1699,Belt,Accessories,Iowa,1
1700,Sweater,Clothing,North Dakota,1
1701,Hoodie,Clothing,West Virginia,1
1702,Handbag,Accessories,Mississippi,1
1703,Jeans,Clothing,Alabama,1
1704,Backpack,Accessories,California,1
1705,Sneakers,Footwear,Idaho,1
1706,Jewelry,Accessories,South Dakota,1
1707,Sunglasses,Accessories,North Dakota,1
1708,Shorts,Clothing,Nevada,1
1709,Boots,Footwear,Florida,1
1710,Skirt,Clothing,Indiana,1
1711,Pants,Clothing,Arkansas,1
1712,T-shirt,Clothing,North Carolina,1
1713,T-shirt,Clothing,Illinois,1
1714,Jacket,Outerwear,Missouri,1
1715,Jeans,Clothing,South Dakota,1
1716,Dress,Clothing,Idaho,1
1717,Blouse,Clothing,Connecticut,1
1718,Hoodie,Clothing,Hawaii,1
1719,T-shirt,Clothing,Maryland,1
1720,Sweater,Clothing,Maryland,1
1721,Shorts,Clothing,Massachusetts,1
1722,Jewelry,Accessories,Delaware,1
1723,T-shirt,Clothing,Massachusetts,1
1724,Scarf,Accessories,New York,1
1725,Shoes,Footwear,Delaware,1
1726,Sunglasses,Accessories,Massachusetts,1
1727,Coat,Outerwear,Indiana,1
1728,Blouse,Clothing,Virginia,1
1729,Jeans,Clothing,Wyoming,1
1730,Shorts,Clothing,Illinois,1
1731,Shirt,Clothing,Alabama,1
1732,Backpack,Accessories,Idaho,1
1733,Belt,Accessories,Rhode Island,1
1734,Blouse,Clothing,New York,1
1735,Jeans,Clothing,Missouri,1
1736,Dress,Clothing,Texas,1
1737,Shorts,Clothing,Tennessee,1
1738,Jewelry,Accessories,Ohio,1
1739,Handbag,Accessories,Tennessee,1
1740,Jewelry,Accessories,Minnesota,1
1741,Pants,Clothing,Wisconsin,1
1742,Pants,Clothing,Delaware,1
1743,Sandals,Footwear,Kansas,1
1744,Skirt,Clothing,Missouri,1
1745,Sunglasses,Accessories,Michigan,1
1746,Skirt,Clothing,West Virginia,1
1747,Handbag,Accessories,Alabama,1
1748,Coat,Outerwear,New Hampshire,1
1749,Skirt,Clothing,Montana,1
1750,Hoodie,Clothing,Wyoming,1
1751,Sunglasses,Accessories,Missouri,1
1752,Sweater,Clothing,Ohio,1
1753,Boots,Footwear,South Dakota,1
1754,Skirt,Clothing,Colorado,1
1755,Dress,Clothing,Massachusetts,1
1756,Belt,Accessories,Delaware,1
1757,Jewelry,Accessories,New Hampshire,1
1758,Dress,Clothing,Michigan,1
1759,Hat,Accessories,Pennsylvania,1
1760,Sweater,Clothing,Louisiana,1
1761,Skirt,Clothing,Minnesota,1
1762,Hoodie,Clothing,Hawaii,1
1763,Sandals,Footwear,Idaho,1
1764,Jewelry,Accessories,Vermont,1
1765,Dress,Clothing,Delaware,1
1766,Hoodie,Clothing,New Mexico,1
1767,Sweater,Clothing,Alaska,1
1768,Jewelry,Accessories,Minnesota,1
1769,Sandals,Footwear,Nebraska,1
1770,Socks,Clothing,Alaska,1
1771,Backpack,Accessories,Michigan,1
1772,Shirt,Clothing,Indiana,1
1773,Shoes,Footwear,Hawaii,1
1774,Coat,Outerwear,West Virginia,1
1775,Sweater,Clothing,New York,1
1776,Jacket,Outerwear,Iowa,1
1777,Jacket,Outerwear,Arizona,1
1778,Sneakers,Footwear,Minnesota,1
1779,Belt,Accessories,Texas,1
1780,Scarf,Accessories,Virginia,1
1781,Jewelry,Accessories,North Dakota,1
1782,T-shirt,Clothing,Iowa,1
1783,Pants,Clothing,Utah,1
1784,Handbag,Accessories,Ohio,1
1785,Backpack,Accessories,Louisiana,1
1786,Gloves,Accessories,Iowa,1
1787,Jacket,Outerwear,Maryland,1
1788,Sweater,Clothing,Montana,1
1789,Blouse,Clothing,Illinois,1
1790,Blouse,Clothing,Arizona,1
1791,Gloves,Accessories,North Carolina,1
1792,Jeans,Clothing,Montana,1
1793,Sneakers,Footwear,Iowa,1
1794,Hat,Accessories,Iowa,1
1795,Backpack,Accessories,Ohio,1
1796,Jeans,Clothing,Wisconsin,1
1797,Skirt,Clothing,South Carolina,1
1798,Belt,Accessories,Oregon,1
1799,Dress,Clothing,North Dakota,1
1800,Hoodie,Clothing,California,1
1801,Coat,Outerwear,Mississippi,1
1802,Sweater,Clothing,New Jersey,1
1803,Shorts,Clothing,Rhode Island,1
1804,Sneakers,Footwear,New Hampshire,1
1805,Sweater,Clothing,Louisiana,1
1806,T-shirt,Clothing,Arizona,1
1807,Handbag,Accessories,Rhode Island,1
1808,Sneakers,Footwear,Vermont,1
1809,Jacket,Outerwear,Tennessee,1
1810,Backpack,Accessories,Alaska,1
1811,Jeans,Clothing,Maryland,1
1812,Belt,Accessories,Wisconsin,1
1813,Boots,Footwear,Nevada,1
1814,Shorts,Clothing,Illinois,1
1815,Jeans,Clothing,Montana,1
1816,Shoes,Footwear,New Mexico,1
1817,Hat,Accessories,Virginia,1
1818,T-shirt,Clothing,Delaware,1
1819,Sunglasses,Accessories,North Carolina,1
1820,Socks,Clothing,Nevada,1
1821,Shirt,Clothing,Washington,1
1822,Shorts,Clothing,Maine,1
1823,Shirt,Clothing,Connecticut,1
1824,Socks,Clothing,Louisiana,1
1825,Pants,Clothing,Illinois,1
1826,Boots,Footwear,South Dakota,1
1827,T-shirt,Clothing,Indiana,1
1828,T-shirt,Clothing,Vermont,1
1829,Coat,Outerwear,New Hampshire,1
1830,Hat,Accessories,Oregon,1
1831,Sunglasses,Accessories,Kansas,1
1832,Blouse,Clothing,Maine,1
1833,Jewelry,Accessories,Louisiana,1
1834,Jewelry,Accessories,Louisiana,1
1835,Skirt,Clothing,Indiana,1
1836,Scarf,Accessories,Kentucky,1
1837,Pants,Clothing,South Carolina,1
1838,Hat,Accessories,Montana,1
1839,Gloves,Accessories,Vermont,1
1840,Shirt,Clothing,Mississippi,1
1841,Sandals,Footwear,Wyoming,1
1842,Socks,Clothing,Vermont,1
1843,Handbag,Accessories,Alabama,1
1844,Jacket,Outerwear,Kentucky,1
1845,Shorts,Clothing,South Dakota,1
1846,Sandals,Footwear,Delaware,1
1847,Scarf,Accessories,Wisconsin,1
1848,Sandals,Footwear,Arizona,1
1849,Jeans,Clothing,Maine,1
1850,Skirt,Clothing,New Mexico,1
1851,Gloves,Accessories,Wyoming,1
1852,Skirt,Clothing,Delaware,1
1853,Sweater,Clothing,Pennsylvania,1
1854,Blouse,Clothing,North Dakota,1
1855,Sweater,Clothing,Kentucky,1
1856,Shirt,Clothing,Rhode Island,1
1857,Jewelry,Accessories,Arizona,1
1858,T-shirt,Clothing,Colorado,1
1859,Scarf,Accessories,Maine,1
1860,Belt,Accessories,New Jersey,1
1861,T-shirt,Clothing,Kansas,1
1862,Sneakers,Footwear,South Dakota,1
1863,Gloves,Accessories,New Hampshire,1
1864,Sandals,Footwear,Connecticut,1
1865,Backpack,Accessories,Wyoming,1
1866,Pants,Clothing,Missouri,1
1867,T-shirt,Clothing,Alaska,1
1868,Skirt,Clothing,Delaware,1
1869,Gloves,Accessories,Indiana,1
1870,Blouse,Clothing,West Virginia,1
1871,Blouse,Clothing,Wyoming,1
1872,Jeans,Clothing,Illinois,1
1873,T-shirt,Clothing,Alaska,1
1874,Sweater,Clothing,Wisconsin,1
1875,Pants,Clothing,Indiana,1
1876,Boots,Footwear,Tennessee,1
1877,Skirt,Clothing,Illinois,1
1878,Gloves,Accessories,Pennsylvania,1
1879,Socks,Clothing,Oklahoma,1
1880,T-shirt,Clothing,Tennessee,1
1881,Blouse,Clothing,New Jersey,1
1882,Blouse,Clothing,New Jersey,1
1883,Scarf,Accessories,Tennessee,1
1884,Backpack,Accessories,Georgia,1
1885,Shorts,Clothing,Arizona,1
1886,Jewelry,Accessories,Nevada,1
1887,Gloves,Accessories,Arkansas,1
1888,Hoodie,Clothing,North Dakota,1
1889,Hoodie,Clothing,South Dakota,1
1890,Skirt,Clothing,North Carolina,1
1891,Sunglasses,Accessories,Hawaii,1
1892,Jewelry,Accessories,New Hampshire,1
1893,Jacket,Outerwear,California,1
1894,Dress,Clothing,Delaware,1
1895,Hoodie,Clothing,Arizona,1
1896,Jeans,Clothing,Washington,1
1897,Sandals,Footwear,Nevada,1
1898,Sunglasses,Accessories,Alaska,1
1899,Pants,Clothing,Texas,1
1900,Shorts,Clothing,New York,1
1901,Jewelry,Accessories,Iowa,1
1902,Socks,Clothing,Arizona,1
1903,Sandals,Footwear,New Mexico,1
1904,Pants,Clothing,North Carolina,1
1905,T-shirt,Clothing,Nevada,1
1906,Boots,Footwear,Idaho,1
1907,Backpack,Accessories,Vermont,1
1908,Skirt,Clothing,New Mexico,1
1909,Scarf,Accessories,Georgia,1
1910,Sweater,Clothing,Kentucky,1
1911,Sandals,Footwear,New York,1
1912,Jewelry,Accessories,Arizona,1
1913,Sweater,Clothing,Colorado,1
1914,Skirt,Clothing,Kentucky,1
1915,Shorts,Clothing,Alaska,1
1916,Backpack,Accessories,Alabama,1
1917,Hoodie,Clothing,Connecticut,1
1918,Skirt,Clothing,Hawaii,1
1919,Skirt,Clothing,Idaho,1
1920,Backpack,Accessories,Virginia,1
1921,Blouse,Clothing,Connecticut,1
1922,Shirt,Clothing,Michigan,1
1923,Gloves,Accessories,Kentucky,1
1924,Sandals,Footwear,Nebraska,1
1925,Jacket,Outerwear,Michigan,1
1926,Sneakers,Footwear,Utah,1
1927,Backpack,Accessories,New Mexico,1
1928,Pants,Clothing,Florida,1
1929,Sunglasses,Accessories,Mississippi,1
1930,Jeans,Clothing,Hawaii,1
1931,Pants,Clothing,North Carolina,1
1932,Jewelry,Accessories,Illinois,1
1933,Hoodie,Clothing,Maryland,1
1934,Sandals,Footwear,Montana,1
1935,Jacket,Outerwear,Michigan,1
1936,Blouse,Clothing,North Carolina,1
1937,Jewelry,Accessories,Minnesota,1
1938,Socks,Clothing,Delaware,1
1939,Jeans,Clothing,Kentucky,1
1940,Gloves,Accessories,Ohio,1
1941,Hat,Accessories,Alaska,1
1942,Shoes,Footwear,Vermont,1
1943,Pants,Clothing,Alabama,1
1944,Socks,Clothing,Wisconsin,1
1945,Hoodie,Clothing,Arkansas,1
1946,Hoodie,Clothing,Georgia,1
1947,Pants,Clothing,Louisiana,1
1948,Shirt,Clothing,New York,1
1949,T-shirt,Clothing,Connecticut,1
1950,Dress,Clothing,Nebraska,1
1951,Backpack,Accessories,Arkansas,1
1952,Gloves,Accessories,Connecticut,1
1953,Shoes,Footwear,Maryland,1
1954,Skirt,Clothing,Colorado,1
1955,Gloves,Accessories,Colorado,1
1956,Hoodie,Clothing,Maine,1
1957,Socks,Clothing,Oklahoma,1
1958,Gloves,Accessories,South Carolina,1
1959,Shorts,Clothing,Nevada,1
1960,Shoes,Footwear,Colorado,1
1961,Jeans,Clothing,Massachusetts,1
1962,Boots,Footwear,Nevada,1
1963,Hat,Accessories,Iowa,1
1964,Shorts,Clothing,Michigan,1
1965,Pants,Clothing,West Virginia,1
1966,Sweater,Clothing,Indiana,1
1967,Jacket,Outerwear,Indiana,1
1968,Dress,Clothing,Georgia,1
1969,Shirt,Clothing,Minnesota,1
1970,Dress,Clothing,Louisiana,1
1971,Belt,Accessories,Maryland,1
1972,Hat,Accessories,Pennsylvania,1
1973,Backpack,Accessories,Louisiana,1
1974,Skirt,Clothing,Maryland,1
1975,Gloves,Accessories,Tennessee,1
1976,Jacket,Outerwear,Illinois,1
1977,Handbag,Accessories,Wyoming,1
1978,Sandals,Footwear,Florida,1
1979,Sunglasses,Accessories,Massachusetts,1
1980,Jeans,Clothing,Tennessee,1
1981,Sandals,Footwear,Iowa,1
1982,Shoes,Footwear,Michigan,1
1983,Sunglasses,Accessories,Kansas,1
1984,Scarf,Accessories,Georgia,1
1985,Skirt,Clothing,West Virginia,1
1986,Gloves,Accessories,Tennessee,1
1987,Coat,Outerwear,Arkansas,1
1988,Belt,Accessories,Vermont,1
1989,Pants,Clothing,Virginia,1
1990,Jewelry,Accessories,Maryland,1
1991,Backpack,Accessories,Connecticut,1
1992,Sneakers,Footwear,Missouri,1
1993,Hoodie,Clothing,New Jersey,1
1994,Blouse,Clothing,Arkansas,1
1995,Sunglasses,Accessories,Nevada,1
1996,Boots,Footwear,Missouri,1
1997,Sneakers,Footwear,South Dakota,1
1998,Backpack,Accessories,Connecticut,1
1999,Pants,Clothing,Vermont,1
2000,Socks,Clothing,Tennessee,1
2001,Belt,Accessories,California,1
2002,Sunglasses,Accessories,Wyoming,1
2003,Shirt,Clothing,New York,1
2004,Sneakers,Footwear,Maine,1
2005,Shoes,Footwear,Georgia,1
2006,Sandals,Footwear,Tennessee,1
2007,Scarf,Accessories,New Mexico,1
2008,Shirt,Clothing,Virginia,1
2009,Skirt,Clothing,Florida,1
2010,Boots,Footwear,Alabama,1
2011,Sweater,Clothing,Texas,1
2012,Sandals,Footwear,West Virginia,1
2013,Jeans,Clothing,Nevada,1
2014,Backpack,Accessories,Virginia,1
2015,Skirt,Clothing,Wisconsin,1
2016,Belt,Accessories,Virginia,1
2017,Shoes,Footwear,Maine,1
2018,Socks,Clothing,Massachusetts,1
2019,Backpack,Accessories,Arkansas,1
2020,Shirt,Clothing,Idaho,1
2021,Sweater,Clothing,Pennsylvania,1
2022,Handbag,Accessories,Maine,1
2023,Jewelry,Accessories,Alabama,1
2024,Socks,Clothing,Idaho,1
2025,Socks,Clothing,Arkansas,1
2026,Shirt,Clothing,Delaware,1
2027,Scarf,Accessories,Maine,1
2028,Shoes,Footwear,Nebraska,1
2029,Shoes,Footwear,Ohio,1
2030,Scarf,Accessories,Montana,1
2031,Sunglasses,Accessories,New Mexico,1
2032,Socks,Clothing,North Carolina,1
2033,Blouse,Clothing,South Carolina,1
2034,Jeans,Clothing,Illinois,1
2035,Shorts,Clothing,Alabama,1
2036,T-shirt,Clothing,Oklahoma,1
2037,Blouse,Clothing,Minnesota,1
2038,Belt,Accessories,Illinois,1
2039,Blouse,Clothing,Arkansas,1
2040,T-shirt,Clothing,Minnesota,1
2041,Jewelry,Accessories,South Carolina,1
2042,Jacket,Outerwear,New York,1
2043,Shoes,Footwear,Alabama,1
2044,Gloves,Accessories,New York,1
2045,Jeans,Clothing,Missouri,1
2046,Jewelry,Accessories,Georgia,1
2047,Pants,Clothing,Oklahoma,1
2048,Jewelry,Accessories,Connecticut,1
2049,Sneakers,Footwear,Michigan,1
2050,Boots,Footwear,Rhode Island,1
2051,Hat,Accessories,Mississippi,1
2052,T-shirt,Clothing,Massachusetts,1
2053,Backpack,Accessories,New Hampshire,1
2054,Sunglasses,Accessories,Wyoming,1
2055,Sweater,Clothing,New Jersey,1
2056,Handbag,Accessories,Texas,1
2057,Backpack,Accessories,Minnesota,1
2058,Socks,Clothing,South Dakota,1
2059,Shirt,Clothing,Washington,1
2060,Shorts,Clothing,California,1
2061,Belt,Accessories,Wisconsin,1
2062,Sweater,Clothing,Michigan,1
2063,Coat,Outerwear,South Carolina,1
2064,Shorts,Clothing,Indiana,1
2065,Shoes,Footwear,Arkansas,1
2066,Sneakers,Footwear,Oregon,1
2067,Sneakers,Footwear,Illinois,1
2068,Pants,Clothing,Maryland,1
2069,Jewelry,Accessories,Vermont,1
2070,T-shirt,Clothing,Texas,1
2071,Jewelry,Accessories,Nebraska,1
2072,Jacket,Outerwear,South Carolina,1
2073,Backpack,Accessories,Massachusetts,1
2074,Belt,Accessories,Texas,1
2075,Scarf,Accessories,Florida,1
2076,Sweater,Clothing,South Carolina,1
2077,Gloves,Accessories,Florida,1
2078,Scarf,Accessories,Nebraska,1
2079,Dress,Clothing,Hawaii,1
2080,Jeans,Clothing,Montana,1
2081,Sunglasses,Accessories,South Dakota,1
2082,Coat,Outerwear,Alabama,1
2083,Jeans,Clothing,Arkansas,1
2084,Scarf,Accessories,Mississippi,1
2085,Blouse,Clothing,Vermont,1
2086,Jeans,Clothing,New York,1
2087,Dress,Clothing,North Dakota,1
2088,Hat,Accessories,Wisconsin,1
2089,Sandals,Footwear,California,1
2090,Jacket,Outerwear,Maryland,1
2091,Socks,Clothing,Massachusetts,1
2092,Jeans,Clothing,Washington,1
2093,Sandals,Footwear,Minnesota,1
2094,Dress,Clothing,Washington,1
2095,Socks,Clothing,South Carolina,1
2096,Hoodie,Clothing,New Mexico,1
2097,Dress,Clothing,North Carolina,1
2098,Sneakers,Footwear,Iowa,1
2099,T-shirt,Clothing,Louisiana,1
2100,T-shirt,Clothing,Oklahoma,1
2101,Sweater,Clothing,Michigan,1
